Tweet,label
他 就 是 那样 像我 身边 的 熟悉 的 朋友 一样 不紧不慢 的 说 着 话 。,1|0|1|0|0|0|0|0
其实 有时 我却 很 好奇 他 的 职业 、 婚否 、 长相 等等 。,0|0|0|0|0|1|0|0
老公 也 知道 我有 这样 一个 “ 网络 知己 ” ， 他 也 并不 生气 ， 只是 对 我 约法 三章 ： 不 可以 视频 ， 不 可以 语聊 ， 不 可以 见面 。,1|0|1|0|0|0|0|0
然后 还 叮嘱 我说 ： “ 在 网上 礼貌 殷勤 的 男人 ， 现实 中不一定 是 那样 的 ； 在 网上 对 虚拟 的 女子 体贴 温暖 的 男子 ， 对 现实 中的 女子 也 不 一定 是 那样 的 ； 而且 当 这样 男人 的 女朋友 ， 或许 会 很 痛苦 的 ！,0|0|0|0|1|0|0|0
”,0|0|0|0|0|0|0|0
我把 老公 的 话 说 给 了 “ 伯乐 ” 听 ， “ 伯乐 ” 很 惊讶 的 说 ： “ 你 都 有 男朋友 了 ？,0|0|0|0|0|1|0|0
那 我的 一切 不 是 白费 了 么 ？,0|0|0|0|1|0|0|0
” 我也 惊讶 的 问到 ： “ 你 是 谁 ？,0|0|0|0|0|1|0|0
你 到底 是 谁 ？,0|0|0|0|0|1|0|0
” 他 没有 回答 ， 下线 了 ！,0|0|0|0|1|0|0|0
第二 天 看到 了 他 的 留言 ： “ 其实 你 应该 知道 我 是 谁 的 ， 我 这 匹 千里马一直在 等待 你 这 个 伯乐 ， 从 很 久 开始 就 一直 ， 可是 没 想到 ， 你 都 结婚 了 …… ”,0|0|0|0|1|0|0|1
我已经 知道 他 是 谁 了 ， 那个 曾 让 我 不止 一次 哭泣 过 的 男人 ， 那个 现实 中伤 我最 深 让 我最 恨 的 男人 ， 曾 不止 一次 求我 给 他 机会 的 男人 。,0|1|0|1|1|0|0|0
原来 男友 说 得 很 对 ， 有 一 种 男人 ， 只 适合 在 网络 上 聊天 ， 却 不 适合 恋爱 。,0|0|0|1|1|0|0|0
“ 伯乐 ” 离开 了 。,0|0|0|1|0|0|0|0
他 最后 一 次 留言 给 我 说 ： “ 以 前 不 知道 珍惜 ， 也 不会 哄 你 开心 ， 很 想 补给 你 ， 于是 在 网络 里 做 了 你 的 听众 ， 本想 挽回 点 什么 ， 但 现在 不必 了 …… ”,0|0|0|1|1|0|0|1
我流 泪 了 ， 为什么 现实 中的 你 就 不 能 这样 的 幽默 、 体贴 呢 ？,0|0|0|1|0|0|0|0
这 两 天 ， 一直在 下雨 。,0|1|0|1|0|0|0|0
苍天 有泪 。,0|0|0|1|0|0|0|0
是 它 也 有 悲哀 的 事情 吗 ？,0|0|0|1|0|0|0|0
  路边 的 合欢花 落 了 一 地 。,0|0|0|1|0|0|0|0
在 路人 的 践踏 中 和 着 堆积 的 水洼 化 成 面目全非 的 花泥 ， 不再 美丽 。,0|0|0|1|0|0|0|0
但 。,0|0|0|0|0|0|0|0
经过 时 。,0|0|0|0|0|0|0|0
依然 有 淡 香 盈盈 。,0|0|1|0|0|0|0|0
我知道 。,0|0|0|0|0|0|0|0
落地 。,0|0|0|0|0|0|0|0
其实 也 是 一 种 回归 。,1|0|0|0|0|0|0|0
本 是 自然 来 ， 还 应 归 自然 。,0|0|0|0|0|0|0|1
这样 一想 便 有些 释然 。,1|0|0|0|0|0|0|0
至少 。,0|0|0|0|0|0|0|0
曾经 极 尽 灿烂 绽放 时 的 美丽 曾 一一 落入 我 的 眼眸 。,1|0|0|0|0|0|0|0
而 那 股 幽香 在 鼻 间 不会 散 去 。,0|0|1|0|0|0|0|0
我知道 。,0|0|0|0|0|0|0|0
你 对于 我们 来说 也 是 这样 。,0|0|0|0|0|0|0|0
对 吗 ？,0|0|0|0|0|0|0|1
  曾经 讨厌 下雨 的 天气 。,0|1|0|0|0|0|0|0
现在不知道 是 不 是 雨 水 一年年 少 了 。,0|0|0|1|0|0|0|0
偶尔 下雨 的 日子 倒是 有 一 种 意外 相遇 的 欣喜 。,1|0|0|0|0|1|0|0
看 雨滴 一点点 落 下 的 时候 ， 突然 起 了 拍照片 的 念头 。,0|0|0|0|0|0|0|1
中午 回家 吃饭 间隙 拿 了 相机 蹲 在 雨中 ， 一 张 两 张 三 张 ， 没有 想要 的 效果 。,0|0|0|0|1|0|0|0
但是 感受 到 一 种 久违 的 乐趣 。,1|0|0|0|0|0|0|0
这 就 够 了 。,1|0|0|0|0|0|0|0
不 是 吗 ？,1|0|0|0|0|0|0|0
这 两 天 败 了 不少 东西 。,1|0|0|0|0|0|0|0
鞋子 。,0|0|0|0|0|0|0|0
衣服 。,0|0|0|0|0|0|0|0
裤子 。,0|0|0|0|0|0|0|0
裙子 。,0|0|0|0|0|0|0|0
书 。,0|0|1|0|0|0|0|0
原 来 想 买 一直 拖 着 没 买 的 。,0|0|0|0|0|0|0|1
原来 不曾 想过 会 买 的 。,0|0|0|0|0|1|0|0
通通 买 来 。,1|0|0|0|0|0|0|0
直到 支付 宝 上 的 金额 变为 零 。,0|0|0|0|1|0|0|0
而 银行卡 上 的 数字 变成 两 位 数 。,0|0|0|0|1|0|0|0
有 点 疯 了 的 恣意 放纵 自己 的 购买欲 望 。,1|0|0|0|0|0|0|0
因为 一直在 对 自己 说 ， 不要 把 想做 的 事情 一拖 就 拖 的 遥遥无期 ， 能 满足 自己 的 尽量 满足 自己 吧 ， 人生 毕竟 太 短暂 太 脆弱 。,0|0|0|1|0|0|0|1
就 像 懒 马 所 说 有些 简单 的 事情 一拖 就 成 梦想 了 。,0|0|0|1|0|0|0|0
不 想 这样 。,0|0|0|0|1|0|0|0
呵 。,1|0|0|0|0|0|0|0
也许 这只 是 为 自己 乱 买 东西 找的 借口 吧 。,0|0|0|0|0|0|0|1
但 。,0|0|0|0|0|0|0|0
又 何妨 。,1|0|0|0|0|0|0|0
也有新生命 诞生 的 喜悦 。,1|0|0|0|0|0|0|0
得知 一个 好 朋友 昨天 喜得 千金 。,1|0|0|0|0|0|0|0
打 了 电话 道喜 ， 近日 抽 个 时间 打算 探望 。,1|0|0|0|0|0|0|1
曾 经心 思 活跃 的 小妞 啊 。,0|0|1|0|0|0|0|0
也 做 了 母亲 。,1|0|0|0|0|0|0|0
从此 开始 不一样 的 生活 不一样 的 重心 了 吧 。,0|0|0|0|0|0|0|1
  我们 。,0|0|0|0|0|0|0|0
曾经 朝夕相处 的 朋友 们 。,0|0|1|0|0|0|0|0
渐渐 渐渐 淡 了 联系 。,0|0|0|1|0|0|0|0
牵挂 也 变 的 淡淡 。,0|0|0|1|0|0|0|0
以前 会 好奇 为什么 妈妈 提到 的 年少 时 的 密友 很少 见 她 来往 呢 ？,0|0|0|0|0|1|0|0
慢慢 明白 。,1|0|0|0|0|0|0|0
女人 有 了 家 。,1|0|1|0|0|0|0|0
终究会 变 。,0|0|0|1|0|0|0|0
再 无 闲心 。,0|0|0|1|0|0|0|0
即使 偶尔 与 友 相聚 。,1|0|0|0|0|0|0|0
大概 最 多 的 话题 也 是 孩子 老公 吧 。,0|0|0|1|0|0|0|0
我们 都 在 相似 的 轨道 上 前赴后继 。,0|0|0|1|0|0|0|0
我 。,0|0|0|0|0|0|0|0
还是 趁 依然 单身 时 好好 享受 单身 的 自由吧,0|0|0|0|0|0|0|1
每个 人 的 生命 中 都 会 遇 到 一个 自己 认为 很 重要 的 人 ， 不管 周围 的 朋友 再 多 ， 关怀 再 暖 ， 你 的 心中 总会 浮现 他 的 影子 ， 他 主宰 着 你 的 思维 ， 你 的 一言一行 ， 在 你 的 心里 ， 他 就 是 “ 上帝 ” 。,0|0|1|0|0|0|0|0
听到 外边 的 风声 了 吗 ？,0|0|0|0|0|0|0|0
那 是 冬天 的 号角 吹响 了 。,0|0|1|0|0|0|0|0
不 知道 此刻 的 你 是否 在想 着 我 ， 也许 现在 的 你 周围 像 春天 一样 暖 ， 你 的 热情 和 好客 ， 宾客 如云 。,0|0|1|0|0|0|0|0
我 和 你 是 擦 肩 而 过 的 恋人 ， 也许 你 我 缘分 不 够 深 。,0|0|0|1|0|0|0|0
看着 漫天 飞舞 的 雪花 ， 我不 知道 是否 可以 抓 到 其中 的 一 片 ， 因为 你 说 过 ， 你 对 我的 思念 都 在 那 片片 雪花 里 ， 那 寒冷 的 冬天 ， 那 小花 园中 和 你 私语 的 你 的 爱 ， 还 记得 那 誓言 吗 ？,0|0|1|0|0|0|0|1
为了 那 句 不 能 实现 的 誓言 ， 我 在 博客 里 写 上 了 最近 的 心愿 — 滑雪 。,0|0|0|0|0|0|0|1
你 说 喜欢 打开 车灯 看 那 窗外 雪 的 影子 ， 还 说 喜欢 和 像 雪 一样 的 爱人 共度 此生 。,0|0|1|0|0|0|0|0
当 我们 手牵手 走过 那 辽阔 的 雪野 ， 你 会 永远 把 那 两 行 深深 的 脚印 藏 在 脑海 里 。,0|0|1|0|0|0|0|0
现在 的 你 也许 已经 不 再 喜欢 那 冬天 了 ， 因为 冬天 是 兰 儿 的 最 爱 ， 不然 ， 你 怎么 不 来 看 我 一眼 ？,0|0|0|1|0|0|0|0
这个 雪季 我 多 想 和 你 一 起 去 看 雪 ， 你 总 避开 冬天 和 雪 这 个 名词 ， 也许 你 是 怕 思念 我 ， 你 怕 伤痛 会 再 蔓延 。,0|0|0|0|1|0|0|0
为什么 我们 的 爱 没有 光明 ， 总 在 黑暗 中 徘徊 ？,0|0|0|1|1|0|0|0
为什么 你 不 能 送 我 一 粒 碳 ？,0|0|0|0|1|0|0|0
让 这 个 冬天 不 寒冷 ， 让 我 脆弱 的 心 变 的 坚强 。,0|0|0|1|0|0|0|0
你 在 我心 里 就 是 那 雪花 ， 冰冷 又 叫 人 舍不得 丢掉 。,0|0|0|1|1|0|0|0
没有 你 的 日子 里 ， 看 雪 的 心情 变 淡 ， 我 的 希望 都 藏 在那 飞舞 的 雪 瓣 上 ， 给 你 捎 去 美丽 的 讯息 ， 让 你 知道 我 此刻 多么 想 你 ， 想念 和 你 一 起 去 看 雪 的 日子 。,0|0|1|0|0|0|0|1
这 个 冬天 我的 愿望 会 实现 吗 ？,0|0|0|0|1|0|0|0
我 默默 的 祈祷 ……,0|0|0|0|0|0|0|1
记得 那年 冬天 ， 我 在 单位 负责 一个 经营部 ， 我 托 熟人 联系 到 一 笔 销售 三百 件 外传 内销 羽绒衫 的 生意 ， 有钱 赚 了 大伙儿 都 很 高兴 。,1|0|0|0|0|0|0|0
要 买 羽绒衫 的 单位 在 江北 ， 说 好 了 天黑 后 他们 开 大 卡车 来 我们 那里 提货 ， 并 告知 了 车牌号 。,0|0|0|0|0|0|0|0
当晚 ， 我 派 了 一 名 小伙子 在 路口 拐弯处 接应 。,0|0|0|0|0|0|0|1
那 小伙子 两 次 眼见 这 那 辆 卡车 在 他 面前 驶过 ， 却 没 停车 ， 还 朝着 相 反 的 方向 驶 去 了 。,0|0|0|0|1|0|0|0
小伙子 在 后边 穷追 ， 总算 撵 上 了 他们 。,1|0|0|0|1|0|1|0
小伙子 问道 ： “ 怎么 不 停车 ？,0|0|0|0|0|0|1|0
” “ 我们 不 认识 路 ” 。,0|0|0|0|1|0|0|0
“ 那 也 该 问问 才 是 ” 。,0|0|0|0|0|0|1|0
“ 我们 刚才 问 了 ， 问 一个 外地人 的 ” ， “ 你们 为什么 不 去 问 外国人 ” ？,0|0|0|0|0|0|1|0
小伙子 真是 哭笑不得 。,1|0|0|0|0|0|1|0
到 了 办公室 ， 我 给 他们 的 经理 看 了 货 ， 无异议 ， 打包 装车 ， 他们 当即 开 出 了 转 帐 支票 。,1|0|0|0|0|0|0|0
为 防止 支票 系 空头 ， 我便 要求 对方 经理 给 我 写 一 张 收货 条 ， 经理 同意 了 。,1|0|0|0|1|0|0|0
他 年纪 不 大 ， 可 也会 提笔 忘字 ， 商品名 是 无论 如何 也 写 不 出来 了 。,0|0|0|0|1|0|0|0
他 的 同事 说 ： “ 这几 个 字 你 都 不会 写 啊 ？,0|0|0|0|0|0|1|0
我 告诉 你 。,0|0|0|0|0|0|0|0
下雨 的 雨 ， 一条龙 的 龙 ， 雨龙 衫 嘛 ” 。,1|0|0|0|0|0|0|1
经理 刚 要 写 ， 他 的 另 一个 同事 连忙 说 ： “ 不对 不对 ， 应该 是 尼龙 衫 ” 。,0|0|0|0|1|0|0|0
一面 说 一 面 还 用 食指 在 桌上 划 拉开 了 。,1|0|0|0|0|0|0|0
我的 同伴 在 屋里 都 待 不 住 了 ， 一个个 捂 着 嘴 逃 到 街 上去 ， 笑得 前仰后合 ， 只有 我还 得 继续 装 正 经 ， 直到 把 他们 送 走 为止 。,1|0|0|0|1|0|0|0
这些年 ， 我想 起 这 件 事 ， 就 忍不住 要 笑 出 声 来 。,1|0|0|0|0|0|0|0
最 有 创意 的 ， 是 那 一 群 天才 竟 能 聚集 在 同一 个 屋檐下 。,1|0|1|0|0|0|0|0
什么 是 人生 的 快乐 ， 许多 哲人 阐述 过 。,1|0|0|0|0|0|0|0
但 我 总 觉得 ， 理论 归 理论 ， 一个 人 是否 快乐 ， 在于 自己 的 内心 感受 ， 在于 是否 活 得 惬意 。,1|0|0|0|0|0|0|0
中午 ， 阳光 很 好 ， 我 一个 人 又 来到 公园 散步 。,0|0|1|0|0|0|0|0
冬天 里 的 阳光 如此 温暖 ， 不 与 它 亲近 ， 确实 有 负 它 的 美意 。,0|0|1|0|0|0|0|0
走走 停停 ， 停停 走走 ， 我 一会儿 面对 太阳 ， 一会儿 背 对 太阳 ， 让 自己 像 一 条 从 网上 下来 的 鱼 一样 ， 任 阳光 炙烤 、 翻晒 。,0|0|1|0|0|0|0|0
公园 里 的 花 依然 艳 ， 柳 依然 绿 ， 虽然 是 冬天 ， 风 依然 吹 皱 了 一湖 水 。,0|0|1|0|0|0|0|0
中午 的 游人 不 多 ， 只见 一对对 学生 模样 的 恋人 ， 还有 一对对 的 老人 。,0|0|1|0|0|0|0|0
唉 ， 恰恰 是 老 与 少 在 享受 人生 哩 。,1|0|0|0|0|1|0|0
可惜 的 是 ， 年轻人 缺少 经济 实力 ， 老年人 缺少 健康 。,0|0|0|1|0|0|0|0
而 中年人 具备 了 经济 实力 ， 身体 也还 硬朗 ， 却 缺少 精力 。,0|0|1|1|0|0|0|0
人生 就 这样 总 有些 缺憾 。,0|0|0|1|0|0|0|0
像我 这样 能 随意 地 享受 阳光 的 中年人 ， 并 不 多 的 。,1|0|0|0|0|0|0|0
许多 的 同龄人 或 为 官 ， 或 为 商 ， 心 中 总 压 着 些 块垒 ， 不 像我 ， 能 自由地 处理 自己 的 事务 ， 安排 自己 的 时间 。,1|0|0|0|1|0|0|0
有个 男人 在 亭子 里 就 一 盒饭 ， 一小 瓶酒 ， 自 饮 自乐 。,1|0|0|0|0|0|0|0
我 羡慕 地 望 着 他 ， 他 发现 我在 观察 他 ， 抬 起 头 笑 了 。,1|0|1|0|0|0|0|1
多么 惬意 呀 ， 假如 他 请 我 ， 我也会 与 他 共 饮 的 。,1|0|0|0|0|0|0|0
这么 好 的 湖光山色 ， 这个 男人 也算 是 个 会 享受 人生 的 人 。,1|0|1|0|0|0|0|0
惬意 就 是 自己 完全 属于 了 自己 ， 那 一刻 不会 担心 有 什么 不快 的 事 袭 来 ， 不 需 去 思考 一些 沉重 的 事 。,1|0|0|0|0|0|0|0
只 任 和风 来 亲吻 ， 只 由 花香 来 拥抱 ……,1|0|1|0|0|0|0|0
几 天 前 ， 受 天津 电视台 滨海 频道 高端 谈话 节目 《 先行一步 》 的 邀请 ， 我 和 几 位 学者 围绕 “ 消费 还是 储蓄 ” 这个 热门 话题 进行 了 讨论 。,1|0|1|0|0|0|0|0
众所 周知 ， 刺激 消费 、 扩大 内需 已 是 当前 中国 经济 的 一个 首要 课题 。,0|0|0|0|0|0|0|0
所以 ， 公众 很 关心 ， 现场 显得 也 很 热烈 。,0|0|1|0|0|0|0|1
节目 开场 无 甚 新意 。,0|1|0|0|0|0|0|0
坐 在 观众席 的 两 位 来自 天津 师范大学 的 女生 演绎 了 一个 令 人 熟悉 的 场景 ： 戴 着 美国 老太太 面具 的 女生 说 ： 我 一生 都 在 欠 钱 ， 直到 去世 前 才 把 房贷 还 清 ， 但 我 住 了 一辈子 好 房子 。,0|0|1|1|0|0|0|0
戴 着 中国 老太太 面具 的 女生 作 了 如下 真情 告白 ： 我 辛辛苦苦 攒 了 一辈子 钱 ， 直到 临终前 才 拥有 了 一 套 属于 自己 的 房子 ， 但 没 住 几 天 就 告别 人间 了 。,0|0|0|1|0|0|0|0
这 代表 东西方 两 种 不同 消费观 。,0|0|0|0|0|0|0|0
但 立足 ２００８年 的 时代 背景 ， 美国 老太太 肯定 牛 不 起来 了 ， 不定 在哪 躲债 或 被 债主 逼 急 了 直接 跳楼 也 未 可知 。,0|0|0|1|1|0|0|0
但 那 是 奥 巴马 总统 操心 的 事 ， 暂 不 多 言 。,0|0|0|0|1|0|0|0
由于 苦哈哈 存钱 的 中国 老太太 在 中国 具有 广泛 的 代表性 ， 又 对于 扩大 内需 至关 重要 ， 故 有 必要 认真 加以 探究 。,0|0|0|1|1|0|0|1
现场 泾渭分明 。,0|0|0|0|0|0|0|0
两 位 收入 不菲 的 学者 挺 美国 老太太 。,0|0|1|0|0|0|0|0
两 位 收入 明显 不如 他们 的 媒体 人 （ 包括 我 ） 挺 中国 老太太 。,0|0|1|0|0|0|0|0
也许 我们 也 不 是 真正 意义 上 的 穷人 ， 但 我们 必须 代表 大多数 公众 的 利益 —— 这 是 媒体 人 的 职业道德 底线 。,0|0|0|0|0|0|0|0
面对 中国 社会 的 贫富 差距 、 阶层 分化 ， 不知 谁 发明 了 一 句 伟大 的 话 ： 屁股 决定 脑袋 。,0|0|1|0|0|0|0|0
目前 ， 围绕 扩大 内需 ， 相对 富裕 的 少数 人群 觉得 这 是 最 好 的 投资 消费 年代 ， 因为 全球 经济 不景气 ， 股票 不断 跌破 发行价 ， 商品 不断 跌破 出厂价 ， 现在 是 全面 抄 底 的 好 机会 。,0|0|1|1|0|0|0|0
的确 很 动听 ， 但 很 遗憾 ， 他们 不 是 消费 的 主体 ， 因为 以 他们 的 收入 状况 ， 过去 能 花钱 ， 现在 能 花钱 ， 将来 也 能 花钱 ， 不 是 扩大 内需 的 主体 增量 。,0|0|1|1|0|0|0|0
在 自己 的 模范 带头 作用 效果 不 明显 时 ， 部分 先富 起来 的 精英 将 矛头 逐渐 瞄准 了 沉默 的 大多数 —— 埋头 存钱 、 冷眼旁观 的 穷人 ， 从 其 观念 的 滞后 、 行为 的 保守 、 眼界 的 狭隘 等 入手 进行 抨击 ， 并 给 存钱 的 穷人 贴 上 了 这样 一个 令 人 愤怒 的 标签 ： “ 吝啬鬼 持币 观望 。,0|1|0|0|0|0|1|0
” 而且 甚为 流行 。,0|0|1|0|0|0|0|0
必须 提醒 精英 们 一点 ： 穷人 尽管 没 钱 ， 但 智商 、 财商 并不 低 。,0|1|0|0|0|0|0|0
首先 ， 仅 就 储蓄 而言 ， 需要 说明 这样 一个 真相 ： 如果 将 政府 储蓄 和 企业 储蓄 排除 ， 单独 考察 居民 储蓄 的话 ， 总体 是 下降 的 ， 下降 的 原因 除了 ＣＰＩ这个 因素 外 ， 就 是 居民 收入 增长 幅度 没有 赶上 ＧＤＰ 和 财政 收入 快速 上升 的 脚步 。,0|0|0|1|0|0|0|0
比如 ７．４亿 农民 ２００７年 人均 纯收入 仅 有 可怜 的 ４４００ 多 元 ， 故 有 了 “ 一 年 跨过 温饱 关 ， ３０ 年 未 达 小康 线 ” 的 形象 比喻 。,0|0|0|1|0|0|0|0
除此之外 ， 穷人 税赋 过 重 （ 比如 个人 所得税 ７０％ 来自 工薪族 ） ， 社会 保障 体系 的 不 健全 也 是 制约 他们 消费 的 重要因素 。,0|1|0|0|0|0|0|0
在 改革 开放 ３０ 年 中 快速 成长 起来 的 中产 阶层 本来 有 希望 充当 扩大 内需 的 主力军 ， 但 ２００７年 以来 的 房地产 泡沫 和 股市 泡沫 使 他们 中 相当 一 批 人 “ 一 夜 回到 解放前 ” ， 消费 能力 整体 大 打 折扣 。,0|0|0|1|0|0|0|0
所以 ， 不要 忙 着 将 不 敢 花钱 的 穷人 定位 为 可怜 的 存钱 吝啬鬼 。,0|0|0|0|0|0|1|0
谁 不 知道 花钱 爽 呀 ？,0|0|0|0|0|0|1|0
但 他们 有 钱 花 吗 ？,0|0|0|0|0|0|1|0
花 得 起 吗 ？,0|0|0|0|0|0|1|0
因此 ， 当务之急 要 为 扩大 内需 的 主体 —— 穷人 创造 一个 花钱 的 前提 。,0|0|0|0|1|0|0|0
在 这 方面 ， 我们 看到 了 中央政府 近期 所 做 的 真诚 努力 。,0|0|1|0|0|0|0|0
最 大 的 亮点 当属 国家 财政 决定 投入 ４万亿 刺激 经济 增长 计划 。,0|0|1|0|0|0|0|0
此 计划 核心 有 两 点 ： 一是 通过 积极 财政 政策 ， 以 经济 结构 调整 推动 经济 健康 快速 增长 ， 为 企业 整体 创新 、 升级 廓清 航道 ， 进而 带动 劳动者 素质 的 全面 升级 ， 为 他们 收入 的 持续 增长 创造 良好 的 外部 环境 ； 二 要 加大 民生 投资 ， 增加 国民收入 ， 完善 国家 福利 制度 ， 解除 公众 消费 的 后顾之忧 。,0|0|1|0|0|0|0|0
据 保守 估计 ， 国家 财政 对 社会 保障 投入 １ 元 钱 ， 居民 消费 可 增加 １０ 元 钱 。,1|0|0|0|0|0|0|0
当然 ， 这 一 系列 体现 “ 穷人 经济学 ” 的 良策 真正 落实 到位 还 需要 一个 过程 。,0|0|1|0|0|0|0|0
但 至少 会 让 所谓 的 “ 吝啬鬼 ” 有 了 一个 良好 的 提升 收入 和 大胆 消费 的 预期 。,0|0|1|0|0|0|0|0
对于 穷人 而言 ， 树立 消费 的 信心 也比 黄金 和 货币 更 重要 。,0|0|1|0|0|0|0|0
安理会 索马里 海盗 问题 部长级 会议 上 ， 中国 表示 正 积极 考虑 近期 派 军舰 赴 索马里 海域 参加 护航 活动 。,0|0|0|0|0|0|0|1
这 一 消息 证实 了 近 段 时间 中国 海军 将 赴 索马里 打击 海盗 的 传言 。,0|0|0|0|0|0|0|0
  索马里 海域 海盗 活动 猖獗 ， 危及 世界 贸易 秩序 ， 损害 全球 各国 利益 ， 中国 也 深受 其 害 ， 其中 包括 中国 海运 人员 生命 安全 受到 安全 威胁 和 损伤 、 货物 运输 难 获 正常 保证 等等 。,0|0|0|1|1|0|0|0
但 中国 参与 打击 索马里 海域 的 海盗 活动 ， 与其 说是 基于 自身 利益 所 受到 的 损害 ， 不如 说是 由于 自身 的 发展 ， 越来越 多 地 明白 了 大国 的 责任 。,0|1|1|1|1|0|0|1
  现在 ， 在 联合国 维和 行动 、 国际 慈善 和 救济 活动 等 事务 中 已经 有 中国 的 身影 ， 参与 打击 索马里 海盗 ， 可 视为 中国 在 联合国 框架 内 积极 维护 世界 秩序 的 开端 。,1|0|0|0|0|0|0|1
 近代 以来 ， 中国 人 对 国际 事务 的 理解 ， 经历 了 从 屈辱 到 站立 的 转变 。,1|0|0|0|0|0|0|1
屈辱 的 历史 ， 给 一个 国家 在 跨国 事务 中的 存在 几乎 赋予 了 “ 到处 插手 ” 的 固定 意义 。,0|0|0|1|1|0|0|0
三十 年 前 的 一 段 时期 ， 中国 人 在 “ 支援 世界 革命 ” 的 意义上 理解 国际 秩序 ， 我们 要 “ 支援 世界 革命 ” ， 以 反对 大国 “ 到处 插手 ” 。,1|0|0|1|0|0|0|1
近 三十 年 间 ， 中国 注重 自身 发展 ， 同时 反对 大国 “ 到处 插手 ” 。,0|1|0|0|0|0|1|0
进入 新世纪 以来 ， 随着 作为 一个 新兴 经济体 而 迅速 成长 ， 中国 越来越 多 地 参与 全球 事务 ， “ 负责任 的 大国 ” 成为 中国 在 国际 事务 中 必须 担当 的 角色 。,1|0|1|0|0|0|0|1
 在 相当 一部分 人 的 头脑 里 ， 大国 一直 是 一 种 可以 带 给 国民 以 荣耀 的 称号 。,0|0|1|0|0|0|0|1
成为 世界 公认 的 大国 或者 成为 名副其实 的 大国 ， 因而 成为 许多 人 内心 自豪感 的 源泉 。,1|0|1|0|0|0|0|1
但 实际上 ， 大国 不 应当 是 国民 自豪感 的 来源 ， 世界 上 无论 大国 小国 ， 国民 一样 可以 拥有 自豪感 ， 国民 自豪感 的 来源 ， 在于 国家 是否 能够 让 公民 作为 权利 主体 获得 自由 发展 。,1|0|1|0|0|0|0|1
 大国 不 是 供 自豪 用的 ， 而 是 一 种 责任 。,0|0|0|0|0|0|0|1
一个 大国 ， 首先 自身 应当 体现 道义 ， 并 能够 主持 国际 道义 。,1|0|1|0|0|0|0|1
真正 的 大国 ， 应 有 普 世 价值 的 坚持 ， 而 非 助长 “ 拳头 真理 论 ” ， 应当 对 世界 承担 起 应有 的 义务 ， 为 维护 世界 和平 、 秩序 和 发展 作出 贡献 。,1|1|1|0|0|0|0|1
 大国 之所以 必须 履行 责任 ， 在于 大国 比 小 国有 更 大 的 尽责 能力 ， 这种 能力 基于 国家 实力 ， 但 不 是 国家 实力 的 炫耀 、 挥霍 与 任意 作为 。,0|1|0|0|1|0|1|1
一个 国家 作为 大国 而 存在 ， 必然 对 国际 秩序 有 着 更 大 的 关注 。,0|0|0|0|0|0|0|1
维护 正常 国际 秩序 ， 既 是 世界 的 利益 ， 也 是 大国 利益 之 所 系 。,0|0|0|0|0|0|0|1
中国 作为 一个 大国 而 存在 的 时间 越长 ， 国人 当 能 更 多 地 理解 承担 责任 与 “ 到处 插手 ” 的 区别 。,1|1|0|0|0|0|0|1
如同 中国 海军 参与 打击 索马里 海域 的 海盗 ， 不必 冠 名 为 “ 插手 索马里 事务 ” ， 而是 以 积极 方式 维护 国际 海运 秩序 ， 中国 海运 安全 ， 不 在 国际 海运 安全 之 外 ， 而 是 国际 海运 安全 的 一个 部分 、 一个 体现 。,1|0|0|0|0|0|0|1
  作为 一个 大国 而 存在 ， 需要 对 世界 上 其他 大国 有 正常 的 认识 。,0|0|0|0|0|0|0|1
任何 一个 大国 都 有对 世界 秩序 的 设想 ， 也 有 其 承担 责任 的 义务 与 需要 。,0|0|1|0|0|0|0|1
大国 之 间 各 有 利益 ， 但 更 多 的 是 共同 利益 。,0|0|1|0|0|0|0|1
大国 应当 是 维护 世界 和平 、 秩序 与 发展 的 伙伴 ， 而 不 是 挑动 世界 动荡 的 根源 ， 或者 共同 欺压 小国 的 寡头 关系 。,0|1|0|1|1|0|0|1
大国 之 间 和 大国 自身 ， 行为 都 应当 基于 理性 而 非 冲动 的 热血 。,0|1|1|0|1|0|0|1
套用 中国 古代 的 说法 ， 大国 应当 体现 王道 而 不 是 霸道 ， 比喻 并不 贴切 ， 意思 差 可 理会 。,0|1|1|0|0|0|0|1
大国 之 大 ， 不 在于 以 力 压 人 ， 而 在于 以 力 助人 ， 助人 就 是 助 己 。,1|1|1|0|0|0|0|1
大国 是 勇健 谦和 的 君子 ， 而 非 武艺高强 的 泼皮 。,0|1|1|0|0|0|0|1
  作为 大国 的 公民 ， 不 应该 由 国家 之 大 而 增加 睥睨 天下 的 底气 、 豪 霸 天下 的 雄心 ， 而是 由 国家 的 成长 而 增加 担当 道义 的 胸襟 、 理解 世界 的 情怀 。,0|1|1|0|0|0|0|1
国家 的 强 也 好 ， 大 也好 ， 根本 上 讲 ， 不 是 国民 自豪感 的 来源 ， 国民 自豪感 的 来源 在于 国家 在 国民 手中 ， 并 服务于 国民 的 成长 。,1|0|1|0|0|0|0|1
健全 的 大国 国民 ， 首先 在于 心智 的 成熟 ， 既 有 承担 的 勇气 ， 又 去除 狂躁 的 态度 ， 能够 基于 普遍 道义 并 中 和 地 看待 本国 的 利益 ， 理性 地 与 世界 交往 ， 而 不 是 在 一触 即 跳 的 夸张 反应 中 翻滚 。,0|1|1|0|0|0|1|1
